OBJECTID,UNIQUE_ID,Pentad NAME,PENTAD,VEG NAME CENTROID,Veg Extent,Veg_WEIGHT,MAX_OF_PROPORTION,ACCESSIBLE,PREFERRED Pentad,SG_APPLICATION,BIOREGION,Rain_season,Elev_range,Elev,MAP_CTN,PEMO,Chill,MinT_07,MAP,Frost,MeanT_02,APAN,MeanT_07,GDD0,GDD5,MTCO,MTWA,AETPET,WET,DRY,tri_mean,tri_sd,tri_med
3722,7367,Northern Cape_3145_2405,3145_2405,Eastern Upper Karoo,49821.3186,6413,90,1,0,220 ER,Upper Karoo Bioregion,6,486,1759.65,37.88,1383.88,1295.364,-0.8,359.28,73.92,18.08,2144.2561,5.04,4710.4,2885.5,6,19.4,0.337,1.5,-50.9,269.1786346,170.1437286,225.4440063
3723,7368,Northern Cape_3145_2410,3145_2410,Eastern Upper Karoo,49821.3186,6487,90,1,0,220 ER,Upper Karoo Bioregion,6,387,1611.5311,38.6,1462.3199,1217.356,0,348,68.16,19.48,2263.676,6.28,4710.4,2885.5,6,19.4,0.337,1.5,-50.9,176.6923849,116.5083939,156.2657992
3724,7369,Northern Cape_3145_2415,3145_2415,Upper Karoo Hardeveld,11734.2765,6256,90,1,0,220 ER,Upper Karoo Bioregion,6,594,1673.3027,39.32,1436.64,1225.816,-0.24,369.48,66.76,19.32,2224.6841,5.96,4939.7,3114.7,6.8,20,0.333,0.8,-53.9,280.2552268,178.2023411,260.4707277
3725,7370,Eastern Cape_3145_2420,3145_2420,Eastern Upper Karoo,49821.3186,6360,90,1,0,220 ER,Upper Karoo Bioregion,6,478,1636.632,39.32,1434.8,1224.876,-0.16,372.76,67.44,19.24,2222.7439,6.08,4939.7,3114.7,6.8,20,0.333,0.8,-53.9,277.4879283,206.6835298,210.1404292
3726,7371,Eastern Cape_3145_2425,3145_2425,Eastern Upper Karoo,49821.3186,6311,98,1,0,220 ER,Upper Karoo Bioregion,6,582,1643.4012,39.6,1410.6,1224.104,-0.48,383.76,62.76,19,2185.0759,5.8,4939.7,3114.7,6.8,20,0.333,0.8,-53.9,379.6958476,209.7121718,358.7506098
3727,7372,Eastern Cape_3145_2430,3145_2430,Eastern Upper Karoo,49821.3186,6372,98,1,0,220 ER,Upper Karoo Bioregion,6,1053,1688.7751,40.64,1412.6,1230.704,-0.4,368.36,61.8,18.84,2188.0559,5.84,4880.9,3055.9,6.8,19.6,0.358,1.9,-47.8,427.7974442,237.0381489,404.5800292
3728,7373,Eastern Cape_3145_2435,3145_2435,Eastern Upper Karoo,49821.3186,6501,95,1,0,220 ER,Upper Karoo Bioregion,5.68,601,1578.3204,41.72,1481.52,1158.496,0,350.48,62.52,19.64,2293.8279,6.6,4880.9,3055.9,6.8,19.6,0.358,1.9,-47.8,264.5465026,193.8106357,201.9381093
3729,7374,Eastern Cape_3145_2440,3145_2440,Eastern Upper Karoo,49821.3186,6545,98,1,0,220 ER,Upper Karoo Bioregion,5.2,462,1732.5309,42.24,1430.16,1232.684,-0.36,370.8,72.8,18.56,2216.1321,5.6,4880.9,3055.9,6.8,19.6,0.358,1.9,-47.8,265.7250289,182.3099978,211.7852686
3730,7375,Eastern Cape_3145_2445,3145_2445,Karoo Escarpment Grassland,8378.3019,6800,98,1,0,220 ER,Dry Highveld Grassland Bioregion,5,619,1745.2236,43.4,1402.76,1232.496,-0.76,389.68,70.04,18.12,2174.4441,5.44,4757.6,2932.7,6.5,19.2,0.384,4.5,-42.1,346.0538311,185.3067234,307.0716529
3731,7376,Eastern Cape_3145_2450,3145_2450,Eastern Upper Karoo,49821.3186,6747,98,1,0,220 ER,Upper Karoo Bioregion,5,616,1666.5391,44.16,1460.88,1207.228,-0.32,369.52,66.68,18.44,2217.2,5.84,4757.6,2932.7,6.5,19.2,0.384,4.5,-42.1,296.9739023,245.7111503,212.8215215
3732,7377,Eastern Cape_3145_2455,3145_2455,Eastern Upper Karoo,49821.3186,6707,98,1,0,221 ER,Upper Karoo Bioregion,5,741,1517.4363,45.36,1604.24,1093.236,0,359.36,63.44,19.72,2296.3201,6.92,4757.6,2932.7,6.5,19.2,0.384,4.5,-42.1,246.6221872,262.8696681,103.5036231
3733,7378,Eastern Cape_3145_2500,3145_2500,Tarkastad Montane Shrubland,4239.6741,6389,90,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5.16,691,1504.3849,46.84,1644.6,1062.692,0,349.32,58.6,19.64,2300.124,7.2,5411.9,3586.9,8.3,21,0.32,0,-65,369.158975,235.281774,339.5084682
3734,7379,Eastern Cape_3145_2505,3145_2505,Eastern Upper Karoo,49821.3186,6547,90,1,0,221 ER,Upper Karoo Bioregion,5,332,1309.4417,48,1680.88,952.028,0.2,326.2,52.2,20.44,2351.6599,7.92,5411.9,3586.9,8.3,21,0.32,0,-65,139.3597909,125.5293985,95.6242647
3735,7380,Eastern Cape_3145_2510,3145_2510,Eastern Upper Karoo,49821.3186,6575,90,1,0,221 ER,Upper Karoo Bioregion,5.24,146,1141.5065,48.28,1719.96,829.996,1,306.2,44.96,21,2407.5,8.84,5411.9,3586.9,8.3,21,0.32,0,-65,45.68922224,23.82341859,38.15756806
3736,7381,Eastern Cape_3145_2515,3145_2515,Eastern Upper Karoo,49821.3186,6622,95,1,0,221 ER,Upper Karoo Bioregion,5.44,205,1075.6615,48.2,1727.52,765.164,1.2,287.6,40,21.64,2418.4041,9,5835.4,4010.4,9.2,22.2,0.278,0,-82.4,45.84407199,46.58040143,32.71085447
3737,7382,Eastern Cape_3145_2520,3145_2520,Eastern Upper Karoo,49821.3186,6624,95,1,0,221 ER,Upper Karoo Bioregion,5.32,157,1058.7761,48.44,1720.36,743.652,1.96,278.16,36.8,21.84,2408.8679,9,5835.4,4010.4,9.2,22.2,0.278,0,-82.4,86.08218157,54.95390801,75.16648189
3738,7383,Eastern Cape_3145_2525,3145_2525,Eastern Upper Karoo,49821.3186,6579,90,1,0,221 ER,Upper Karoo Bioregion,5.24,137,1071.9904,48.08,1702.52,747.24,2,282.84,36.2,21.64,2384.2561,9,5835.4,4010.4,9.2,22.2,0.278,0,-82.4,76.10244454,48.4319227,65.04998067
3739,7384,Eastern Cape_3145_2530,3145_2530,Eastern Upper Karoo,49821.3186,6561,90,0,0,221 ER,Upper Karoo Bioregion,5.76,257,1172.8329,46.68,1649.28,840.8,1.2,314.24,40.32,20.92,2310.844,9,5510.6,3685.6,8.2,21.2,0.319,0,-67.9,138.4539559,105.8300238,110.0454452
3740,7385,Eastern Cape_3145_2535,3145_2535,Eastern Upper Karoo,49821.3186,6580,90,1,0,221 ER,Upper Karoo Bioregion,6,286,1210.0074,44.88,1631.2,877.904,0.96,326.6,44.6,20.68,2284.2119,8.64,5510.6,3685.6,8.2,21.2,0.319,0,-67.9,66.52991354,55.8688365,46.15192304
3741,7386,Eastern Cape_3145_2540,3145_2540,Eastern Upper Karoo,49821.3186,6539,90,1,0,221 ER,Upper Karoo Bioregion,5.96,361,1307.8536,43.28,1588.2,966.86,0.52,347.08,49.64,19.92,2223.7041,7.92,5510.6,3685.6,8.2,21.2,0.319,0,-67.9,140.7168862,161.8570209,63.65532185
3742,7387,Eastern Cape_3145_2545,3145_2545,Tarkastad Montane Shrubland,4239.6741,6454,90,1,0,221 ER,Sub-Escarpment Grassland Bioregion,6,270,1319.5371,43,1591.6801,972.948,0.04,325.48,50.76,20,2227.448,8,5424,3599,8.1,20.7,0.343,0,-59.8,105.387053,116.0146786,60.59702963
3743,7388,Eastern Cape_3145_2550,3145_2550,Eastern Upper Karoo,49821.3186,6488,90,1,0,221 ER,Upper Karoo Bioregion,5.4,166,1274.5913,43,1596.8,951.48,0.84,327.88,47.4,20,2234,8,5424,3599,8.1,20.7,0.343,0,-59.8,82.20759326,73.05279241,56.91660549
3744,7389,Eastern Cape_3145_2555,3145_2555,Eastern Upper Karoo,49821.3186,6552,90,1,0,221 ER,Upper Karoo Bioregion,5.04,143,1223.1421,42.28,1603.28,907.144,1,319.4,43.08,20,2243.4519,8.2,5424,3599,8.1,20.7,0.343,0,-59.8,51.2006168,43.16561834,35.9722115
3745,7390,Eastern Cape_3145_2600,3145_2600,Eastern Upper Karoo,49821.3186,6622,98,1,0,221 ER,Upper Karoo Bioregion,5,745,1372.0696,40.4,1556.6,972.736,0.76,403.04,45.96,19.8,2178.9561,7.84,5276.9,3451.9,8,20.1,0.382,1,-46.9,214.2890039,260.5967571,69.42981984
3746,7391,Eastern Cape_3145_2605,3145_2605,Karoo Escarpment Grassland,8378.3019,6916,98,1,0,221 ER,Dry Highveld Grassland Bioregion,5.64,704,1439.4735,39.28,1501.08,1052.848,0.24,453.88,48.96,19.44,2101.78,7.4,5276.9,3451.9,8,20.1,0.382,1,-46.9,296.3251425,247.6528335,236.7540896
3747,7392,Eastern Cape_3145_2610,3145_2610,Queenstown Thornveld,3606.3034,6364,98,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,585,1431.3335,40.16,1467.96,1047.024,0.16,415.12,48.8,19.8,2054.824,7.32,5276.9,3451.9,8,20.1,0.382,1,-46.9,300.4796046,257.2506681,186.7725885
3748,7393,Eastern Cape_3145_2615,3145_2615,Tarkastad Montane Shrubland,4239.6741,6185,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,752,1605.3805,41.24,1391.72,1153.6281,0,476.12,53.84,18.68,1949.3719,6.72,5224.3,3399.3,8.2,19.8,0.425,5.4,-36.9,387.6579898,294.6043863,312.4643945
3749,7394,Eastern Cape_3145_2620,3145_2620,Queenstown Thornveld,3606.3034,6158,85,0,0,221 ER,Sub-Escarpment Grassland Bioregion,5,489,1415.4003,42.64,1431.08,1033.864,0.08,502.92,49.48,19.64,2005,7.52,5224.3,3399.3,8.2,19.8,0.425,5.4,-36.9,251.6621816,221.5688127,165.8357621
3750,7395,Eastern Cape_3145_2625,3145_2625,Queenstown Thornveld,3606.3034,6141,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,655,1308.5295,44.12,1468.92,886,0.28,470.96,44.48,20.28,2057.52,8.2,5224.3,3399.3,8.2,19.8,0.425,5.4,-36.9,178.8410982,184.1185683,98.51903369
3751,7396,Eastern Cape_3145_2630,3145_2630,Tarkastad Montane Shrubland,4239.6741,6205,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,863,1393.2856,45.16,1374.92,961.572,0.84,550.28,40.72,19.44,1930.256,8.24,5608.8,3783.8,9.4,20.9,0.436,7.4,-38.2,402.3515514,358.4383547,273.1940699
3752,7397,Eastern Cape_3145_2635,3145_2635,Queenstown Thornveld,3606.3034,6112,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,373,1246.0975,45.88,1392.72,817.796,1,435.72,41.44,20.04,1956.084,8.96,5608.8,3783.8,9.4,20.9,0.436,7.4,-38.2,78.82989443,72.49853146,55.03635162
3753,7398,Eastern Cape_3145_2640,3145_2640,Tarkastad Montane Shrubland,4239.6741,6153,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,520,1315.8142,46.24,1342.16,923.372,0.68,484.52,41.44,19.68,1885.844,8.32,5608.8,3783.8,9.4,20.9,0.436,7.4,-38.2,214.538812,199.3576158,125.72788
3754,7399,Eastern Cape_3145_2645,3145_2645,Queenstown Thornveld,3606.3034,6206,85,1,0,221 ER,Sub-Escarpment Grassland Bioregion,5,946,1361.4304,47,1328.88,902.496,0.96,557.76,38.4,19.6,1867.308,8.64,5719.8,3894.8,9.9,20.9,0.486,13.6,-29.3,342.086394,226.0946754,302.4111419
3755,7400,Eastern Cape_3145_2650,3145_2650,Queenstown Thornveld,3606.3034,6189,85,0,0,221 ER,Sub-Escarpment Grassland Bioregion,5,865,1426.52,47,1288.12,960.064,1,589.52,39.4,19.12,1811.024,8.28,5719.8,3894.8,9.9,20.9,0.486,13.6,-29.3,366.3009786,247.1724572,331.6564488
3812,7522,Northern Cape_3140_2010,3140_2010,Roggeveld Karoo,5655.5396,6772,93,1,0,219 ER,Trans-Escarpment Succulent Karoo Bioregion,2,356,1170.3291,36.64,1593.8,1266.48,1.04,179.84,46.08,22,2541.2439,8.04,5529.6,3704.6,8.4,21.7,0.161,0.9,-99.6,126.0478225,97.49182569,96.10931262
3813,7523,Northern Cape_3140_2015,3140_2015,Roggeveld Karoo,5655.5396,6502,99,1,0,219 ER,Trans-Escarpment Succulent Karoo Bioregion,4.56,147,1096.7147,38.48,1606.16,976.028,1.6,158.96,42.64,22,2560.356,8.6,5731.7,3906.7,8.5,22.5,0.139,0,-113.3,66.05961122,27.01707656,62.53798846
3814,7524,Northern Cape_3140_2020,3140_2020,Western Upper Karoo,17149.5132,6881,99,1,0,219 ER,Upper Karoo Bioregion,6,152,1103.8691,41.16,1605.92,937.24,1.4,159.04,43.08,22,2560.124,8.44,5731.7,3906.7,8.5,22.5,0.139,0,-113.3,80.0195012,49.20884547,69.11584478
3815,7525,Northern Cape_3140_2025,3140_2025,Western Upper Karoo,17149.5132,7150,99,1,0,219 ER,Upper Karoo Bioregion,6,278,1162.0593,41.72,1616.4,985.252,0.96,173.36,46.56,21.96,2547.064,7.96,5731.7,3906.7,8.5,22.5,0.139,0,-113.3,84.68908074,67.31094019,66.55073253
3816,7526,Northern Cape_3140_2030,3140_2030,Western Upper Karoo,17149.5132,7017,99,0,0,219 ER,Upper Karoo Bioregion,6,286,1190.9071,41.76,1653,997.076,1,182.96,46.56,22,2545.9839,8,5779,3954.1,8.2,23,0.132,0,-120,119.5848441,93.21969341,91.25787621
3817,7527,Northern Cape_3140_2035,3140_2035,Upper Karoo Hardeveld,11734.2765,6554,99,0,0,219 ER,Upper Karoo Bioregion,6,169,1135.6213,42.08,1644.92,936.696,1,161.44,43.44,22,2566.9719,8.2,5779,3954.1,8.2,23,0.132,0,-120,116.6586221,63.64931103,109.018347
3818,7528,Northern Cape_3140_2040,3140_2040,Western Upper Karoo,17149.5132,7240,99,0,0,219 ER,Upper Karoo Bioregion,6,105,1129.0367,44.44,1691.2,931.056,1,164.08,43.84,22,2570.4399,8.16,5779,3954.1,8.2,23,0.132,0,-120,78.39784947,42.42220991,70.85901495
3819,7529,Northern Cape_3140_2045,3140_2045,Western Upper Karoo,17149.5132,7241,99,1,0,219 ER,Upper Karoo Bioregion,6,134,1130.5747,44.64,1689.2,932.044,1,164.24,43.12,22,2566.928,8.08,5724.3,3899.3,7.8,23,0.139,0,-120,100.2013639,52.20700125,86.40891153
3820,7530,Northern Cape_3140_2050,3140_2050,Western Upper Karoo,17149.5132,7241,99,1,0,219 ER,Upper Karoo Bioregion,6,115,1157.9093,44.4,1686.16,953.128,1,169.96,45.64,22,2562.24,8,5724.3,3899.3,7.8,23,0.139,0,-120,72.39917401,30.69237941,67.51296009
3821,7531,Northern Cape_3140_2055,3140_2055,Western Upper Karoo,17149.5132,7241,99,1,0,219 ER,Upper Karoo Bioregion,6,153,1185.9705,44.6,1685.48,968.068,1,169.92,47.12,22,2561,8,5724.3,3899.3,7.8,23,0.139,0,-120,62.80944302,29.31403317,57.16642371
3822,7532,Northern Cape_3140_2100,3140_2100,Western Upper Karoo,17149.5132,7241,99,1,0,219 ER,Upper Karoo Bioregion,6,100,1208.2716,44.76,1683.4399,984.744,1,158.04,48.32,22,2558.2119,8,5752.7,3927.7,7.8,23.2,0.14,0,-121.9,73.15026303,30.6758191,67.09321863
3823,7533,Northern Cape_3140_2105,3140_2105,Western Upper Karoo,17149.5132,7241,99,0,0,219 ER,Upper Karoo Bioregion,6,107,1228.0623,45.04,1681.2,994.572,1,163.84,49.16,22,2555.6641,8,5752.7,3927.7,7.8,23.2,0.14,0,-121.9,69.88250335,27.22868684,64.92688184
3824,7534,Northern Cape_3140_2110,3140_2110,Western Upper Karoo,17149.5132,7241,99,0,0,219 ER,Upper Karoo Bioregion,6,96,1215.0582,45.52,1684.08,978.816,1,162.52,48.56,22,2559.3081,8,5752.7,3927.7,7.8,23.2,0.14,0,-121.9,73.5018479,27.92120303,68.33739825
3825,7535,Northern Cape_3140_2115,3140_2115,Western Upper Karoo,17149.5132,7026,99,1,0,219 ER,Upper Karoo Bioregion,6,192,1262.5018,47.64,1670.12,1030.14,0.28,171.6,51.08,21.92,2537.9241,7.72,5709.9,3884.9,7.7,23.1,0.147,0,-121.3,85.3243187,47.12866462,74.76964617
3826,7536,Northern Cape_3140_2120,3140_2120,Western Upper Karoo,17149.5132,7241,99,1,0,219 ER,Upper Karoo Bioregion,6,142,1274.1788,48.76,1668,1029.4561,0.44,164.84,52,21.96,2535.304,7.76,5709.9,3884.9,7.7,23.1,0.147,0,-121.3,50.89235548,23.18662466,46.07602413
3827,7537,Northern Cape_3140_2125,3140_2125,Western Upper Karoo,17149.5132,7189,99,1,0,219 ER,Upper Karoo Bioregion,6,81,1238.2969,48.4,1672.12,995.144,1,160.92,49.88,22,2541.5801,8,5709.9,3884.9,7.7,23.1,0.147,0,-121.3,48.0273224,26.57988897,43.10452412
3828,7538,Northern Cape_3140_2130,3140_2130,Western Upper Karoo,17149.5132,6144,99,1,0,219 ER,Upper Karoo Bioregion,6,107,1204.52,49.88,1672.12,968.312,1,165.96,47.56,22,2541.3,8,5784.1,3959.1,7.8,23.2,0.148,0,-123,46.99093093,39.6803974,35.21363372
3829,7539,Northern Cape_3140_2135,3140_2135,Western Upper Karoo,17149.5132,7242,99,0,0,219 ER,Upper Karoo Bioregion,6,111,1236.3541,50,1664.1,996.67,0.95,170.44,49.1,22,2529.145,8,5784.1,3959.1,7.8,23.2,0.148,0,-123,55.2513322,25.19481491,51.19570294
3830,7540,Northern Cape_3140_2140,3140_2140,Western Upper Karoo,17149.5132,6819,99,1,0,219 ER,Upper Karoo Bioregion,6,144,1215.4636,50.12,1665.16,981.124,1,165.36,48.48,22,2530.5759,8,5784.1,3959.1,7.8,23.2,0.148,0,-123,50.39557184,30.46102905,42.267008
3831,7541,Northern Cape_3140_2145,3140_2145,Western Upper Karoo,17149.5132,7242,99,1,1,219 ER,Upper Karoo Bioregion,6,135,1242.3319,51.72,1658.08,998.724,0.92,169.48,49.36,21.96,2520.624,8,5694.2,3869.1,7.5,22.8,0.16,0,-119,70.63842831,45.81210263,61.74949393
3832,7542,Northern Cape_3140_2150,3140_2150,Eastern Upper Karoo,49821.3186,6346,99,1,0,219 ER,Upper Karoo Bioregion,6,112,1248.8152,54.4,1655.84,1003.372,0.88,168.04,49.68,21.88,2516.4919,8,5694.2,3869.1,7.5,22.8,0.16,0,-119,60.64555623,42.29426073,50.52722039
3833,7543,Northern Cape_3140_2155,3140_2155,Upper Karoo Hardeveld,11734.2765,6644,99,1,0,219 ER,Upper Karoo Bioregion,6,154,1321.0452,53.12,1639.08,1058.0081,0,183.56,53.64,21.12,2491.76,7.4,5694.2,3869.1,7.5,22.8,0.16,0,-119,71.70563914,61.30024057,52.77309921
3834,7544,Northern Cape_3140_2200,3140_2200,Eastern Upper Karoo,49821.3186,6557,90,1,0,219 ER,Upper Karoo Bioregion,6,160,1356.0068,51.24,1626.76,1088.384,0,194.08,56,21,2473.304,7,5415,3590,6.7,21.9,0.181,0,-110.6,70.2606604,39.59200745,62.5299928
3835,7545,Northern Cape_3140_2205,3140_2205,Eastern Upper Karoo,49821.3186,6557,90,1,0,219 ER,Upper Karoo Bioregion,6,306,1394.1897,50,1615.36,1113.984,0,202.08,58.16,21,2456.0881,7,5415,3590,6.7,21.9,0.181,0,-110.6,109.5011892,116.1963355,66.74953173
3836,7546,Northern Cape_3140_2210,3140_2210,Eastern Upper Karoo,49821.3186,6558,90,1,0,219 ER,Upper Karoo Bioregion,6,233,1466.1288,47.04,1599.72,1153.88,0,220.16,60.32,20.88,2432.2161,6.84,5415,3590,6.7,21.9,0.181,0,-110.6,157.5844533,129.7175976,112.173972
3837,7547,Western Cape_3140_2215,3140_2215,Eastern Upper Karoo,49821.3186,6558,90,1,0,219 ER,Upper Karoo Bioregion,6,170,1462.7596,45.8,1598.24,1150.528,0,220.96,62.28,20.88,2429.3479,6.88,5182.1,3357.1,5.9,21.2,0.201,0,-102.9,77.51012406,74.94138761,47.49736835
3838,7548,Western Cape_3140_2220,3140_2220,Eastern Upper Karoo,49821.3186,6558,90,1,0,219 ER,Upper Karoo Bioregion,6,197,1482.4036,45.24,1591.52,1171.804,0,215.48,63.6,20.72,2419.22,6.72,5182.1,3357.1,5.9,21.2,0.201,0,-102.9,71.57579641,79.02174649,35.19943181
3839,7549,Northern Cape_3140_2225,3140_2225,Eastern Upper Karoo,49821.3186,6559,90,0,0,220 ER,Upper Karoo Bioregion,6,218,1506.6589,45.16,1582.08,1189.72,0,222.64,66,20.24,2405.884,6.6,5182.1,3357.1,5.9,21.2,0.201,0,-102.9,83.25935437,82.90383729,56.17383715
3840,7550,Northern Cape_3140_2230,3140_2230,Eastern Upper Karoo,49821.3186,6486,90,0,0,220 ER,Upper Karoo Bioregion,6,214,1529.7355,45.76,1576.4,1197.524,0,226.24,65.64,20.12,2397.252,6.32,5160.2,3335.2,6,21.1,0.208,0,-101.3,138.3589934,114.1047562,94.50661349
3841,7551,Northern Cape_3140_2235,3140_2235,Eastern Upper Karoo,49821.3186,6451,90,0,0,220 ER,Upper Karoo Bioregion,6,315,1449.349,47.16,1586.6,1156.772,0,212.96,59.36,20.56,2412.3799,6.68,5160.2,3335.2,6,21.1,0.208,0,-101.3,188.2550949,188.9120415,111.9977667
3842,7552,Northern Cape_3140_2240,3140_2240,Eastern Upper Karoo,49821.3186,6514,90,0,0,220 ER,Upper Karoo Bioregion,6,333,1324.5736,48.2,1604.2,1058.912,0,212.72,53.24,20.96,2439.1841,7.4,5160.2,3335.2,6,21.1,0.208,0,-101.3,90.72315529,139.9147779,35.22073182
3843,7553,Northern Cape_3140_2245,3140_2245,Eastern Upper Karoo,49821.3186,6533,90,1,0,220 ER,Upper Karoo Bioregion,6,232,1286.2786,49,1606.3199,1020.16,0.56,219.36,50.28,21,2442.9919,7.96,5313,3488.1,6.5,21.6,0.202,0,-104.8,82.89514522,104.7510831,55.05451843
3844,7554,Northern Cape_3140_2250,3140_2250,Eastern Upper Karoo,49821.3186,6555,90,1,0,220 ER,Upper Karoo Bioregion,6,276,1267.8361,48.52,1609.4399,991.228,0.92,222.76,48.64,21,2446.54,8,5313,3488.1,6.5,21.6,0.202,0,-104.8,66.43251409,68.67777211,43
3845,7555,Northern Cape_3140_2255,3140_2255,Eastern Upper Karoo,49821.3186,6518,90,0,0,220 ER,Upper Karoo Bioregion,6,348,1307.3706,47.88,1586.76,1022.112,0.28,232.36,50,21,2432.196,7.88,5313,3488.1,6.5,21.6,0.202,0,-104.8,123.1186826,124.6100281,82.88244682
3846,7556,Northern Cape_3140_2300,3140_2300,Southern Karoo Riviere,5299.1347,6667,95,1,0,220 ER,Inland Saline Vegetation,6,263,1300.3412,47.4,1570.96,1020.536,0.48,234.68,49.48,20.96,2428.3879,7.8,5226.6,3401.6,6.4,21.4,0.216,0,-99.6,109.4333818,100.3420695,75.88807548
3847,7557,Northern Cape_3140_2305,3140_2305,Eastern Upper Karoo,49821.3186,6487,95,1,0,220 ER,Upper Karoo Bioregion,6,398,1363.8763,47.2,1570.96,1058.484,0.04,247.12,52.52,21,2408.1399,7.4,5226.6,3401.6,6.4,21.4,0.216,0,-99.6,177.4584334,175.3353773,96.87620967
3848,7558,Northern Cape_3140_2310,3140_2310,Eastern Upper Karoo,49821.3186,6372,90,1,0,220 ER,Upper Karoo Bioregion,6,500,1422.3199,47.2,1571.2,1097.2161,0,253.8,53.88,20.84,2388.8999,6.88,5226.6,3401.6,6.4,21.4,0.216,0,-99.6,213.0238531,215.3977213,119.649488
3849,7559,Northern Cape_3140_2315,3140_2315,Eastern Upper Karoo,49821.3186,6485,90,1,1,220 ER,Upper Karoo Bioregion,6,498,1312.1188,47.56,1582.76,1041.028,0.28,246.2,50.2,20.96,2406.792,7.68,5328.2,3503.3,6.8,21.7,0.219,0,-98.7,145.3219725,158.9624682,94.56214755
3850,7560,Northern Cape_3140_2320,3140_2320,Eastern Upper Karoo,49821.3186,6564,90,1,0,220 ER,Upper Karoo Bioregion,6,157,1223.6173,47.96,1594.48,965.016,0.88,249.92,46.68,21,2425.512,8,5328.2,3503.3,6.8,21.7,0.219,0,-98.7,49.33334558,37.07516105,39.34463115
3851,7561,Northern Cape_3140_2325,3140_2325,Eastern Upper Karoo,49821.3186,6564,90,1,0,220 ER,Upper Karoo Bioregion,6,170,1195.0768,48.88,1602.12,932.252,1,238.6,44.16,21,2436.4919,8,5328.2,3503.3,6.8,21.7,0.219,0,-98.7,48.9124059,41.7465347,35.01427989
3852,7562,Northern Cape_3140_2330,3140_2330,Eastern Upper Karoo,49821.3186,6565,90,0,0,220 ER,Upper Karoo Bioregion,6,126,1192.1697,48.36,1584.92,918.82,1,225.28,43.72,21,2442.4241,8,5206.6,3381.6,6.7,21.3,0.246,0,-87,44.51582642,38.70488986,29.89983278
3853,7563,Northern Cape_3140_2335,3140_2335,Upper Karoo Hardeveld,11734.2765,6429,90,0,0,220 ER,Upper Karoo Bioregion,6,409,1305.1564,45.6,1556.08,1000.932,0.48,249.52,46.52,20.88,2406.4241,7.72,5206.6,3381.6,6.7,21.3,0.246,0,-87,190.5235494,157.2531905,140.4741868
3854,7564,Northern Cape_3140_2340,3140_2340,Eastern Upper Karoo,49821.3186,6485,90,0,0,220 ER,Upper Karoo Bioregion,6,359,1391.9866,43.76,1535.5601,1079.012,0.04,262.44,52.32,20.6,2375.0359,7.08,5206.6,3381.6,6.7,21.3,0.246,0,-87,153.4110137,127.7997492,106.6020634
3855,7565,Northern Cape_3140_2345,3140_2345,Southern Karoo Riviere,5299.1347,6641,95,1,0,220 ER,Inland Saline Vegetation,6,266,1319.7819,42.76,1539.64,1031.192,0.2,271.8,49.64,20.84,2381.6841,7.56,5067.2,3242.2,6.5,20.8,0.275,0,-75.1,138.3579726,95.00841455,109.0596167
3856,7566,Northern Cape_3140_2350,3140_2350,Eastern Upper Karoo,49821.3186,6573,95,0,1,220 ER,Upper Karoo Bioregion,6,316,1384.3438,41.96,1528.4399,1064.932,0,283.12,53.04,20.52,2364.8721,7.12,5067.2,3242.2,6.5,20.8,0.275,0,-75.1,83.41381288,68.50429968,62.90866282
3857,7567,Northern Cape_3140_2355,3140_2355,Upper Karoo Hardeveld,11734.2765,6316,90,0,0,220 ER,Upper Karoo Bioregion,6,391,1528.4154,41.04,1498.04,1166.264,0,303,58.64,19.88,2318.0359,6.64,5067.2,3242.2,6.5,20.8,0.275,0,-75.1,234.9338482,159.5734325,207.3089482
3858,7568,Northern Cape_3140_2400,3140_2400,Upper Karoo Hardeveld,11734.2765,6332,90,1,0,220 ER,Upper Karoo Bioregion,6,410,1699.3169,40.32,1455.36,1238.3719,-0.16,341.16,68.84,19.24,2253.188,5.92,4604.6,2779.7,5.3,19.4,0.338,2.6,-53.1,268.9357259,168.7732072,236.2498677
3859,7569,Northern Cape_3140_2405,3140_2405,Eastern Upper Karoo,49821.3186,6400,90,1,0,220 ER,Upper Karoo Bioregion,6,423,1806.7729,40.24,1352.2,1304.42,-1.2,370.28,78.28,17.6,2096.3159,4.6,4604.6,2779.7,5.3,19.4,0.338,2.6,-53.1,249.2750702,150.290111,218.4582328
3860,7570,Northern Cape_3140_2410,3140_2410,Eastern Upper Karoo,49821.3186,6478,90,1,0,220 ER,Upper Karoo Bioregion,6,388,1738.9761,40.8,1400.72,1286.0081,-0.72,349.6,75.8,18.24,2170.1201,5.24,4604.6,2779.7,5.3,19.4,0.338,2.6,-53.1,200.1093681,119.2999247,162.1943279
