PENTAD,PENTAD ID,POINT SITE FARM,BioGaps Track No,Track Date ,Track time,Observer,Family,Genus,SPECIES,NO_SPEC,DETERMINED,Country,Prov,Distr,Locality,QDS,LAT1,LONG1,LATDEC1,LONDEC1,LAT2,LONG2,LATDEC2,LONDEC2,ALT,DD1,MM1,YYYY1,DD2,MM2,YYYY2,Collectors,MAIN VEGETATION TYPE,BIOREGION,GENERAL HABITAT,COLLECTION METHOD,WEATHER AT NIGHT,SPECIMEN DATA
3150_2605,3611,Modderfontein,2017-12-15 23:13:52 LP,2017/12/15, 23:13:52,LP,Hormuridae,Hadogenes,trichiurus,2,"L. Prendini, 2017",South Africa,Eastern Cape Province,Tarkastad District,Farm Modderfontein on The Hoek 235,3126CC,31°51.724'S,26°09.644'E,-31.85020111,26.15017889,,,,,1234 m,15,12,2017,,,,L. Prendini & R. Christiaan,Tarkastad Montane Shrubland,Sub-Escarpment Grassland Bioregion,"Nama Karoo on rocky dolerite ridges/koppies intersected by dry riverbed, many loose and embedded dolerite stones, fairly wooded, especially along riverbed, leading to open sandy plain with low sandstone outcrops","day, rock-rolling; night, UV light detection","warm, moonless night with light breeze (dropped later)","1 juvenile in rock crevice during daytime, rest taken from rock crevices or under dolerite rocks on bedrock with UV light detection"
3150_2605,3611,Modderfontein,2017-12-15 23:13:52 LP,2017/12/15, 23:13:52,LP,Scorpionidae,Opistophthalmus,austeroides,10,"L. Prendini, 2017",South Africa,Eastern Cape Province,Tarkastad District,Farm Modderfontein on The Hoek 235,3126CC,31°51.724'S,26°09.644'E,-31.85020111,26.15017889,,,,,1234 m,15,12,2017,,,,L. Prendini & R. Christiaan,Tarkastad Montane Shrubland,Sub-Escarpment Grassland Bioregion,"Nama Karoo on rocky dolerite ridges/koppies intersected by dry riverbed, many loose and embedded dolerite stones, fairly wooded, especially along riverbed, leading to open sandy plain with low sandstone outcrops","day, rock-rolling and burrow excavation; night, UV light detection","warm, moonless night with light breeze (dropped later)","common in shallow burrows under stones (ca. 10–15 cm deep) in very hard, blackish clay during daytime, UV light detection: several males sitting on ground in open, mostly in rocky dolerite areas, one in sandstone area, some along dry washes/dongas at base of rocky slopes, juveniles doorkeeping at burrow entrances under stones"
3150_2605,3611,Modderfontein,2017-12-15 23:13:55 RC,2017/12/15, 23:13:55,RC,Buthidae,Parabuthus,planicauda,7,"L. Prendini, 2017",South Africa,Eastern Cape Province,Tarkastad District,Farm Modderfontein on The Hoek 235,3126CC,31°51.724'S,26°09.644'E,-31.85020111,26.15017889,,,,,1234 m,15,12,2017,,,,L. Prendini & R. Christiaan,Tarkastad Montane Shrubland,Sub-Escarpment Grassland Bioregion,"Nama Karoo on rocky dolerite ridges/koppies intersected by dry riverbed, many loose and embedded dolerite stones, fairly wooded, especially along riverbed, leading to open sandy plain with low sandstone outcrops","night, UV light detection","warm, moonless night with light breeze (dropped later)","specimens collected walking on ground or rocks, only on low sandstone outcrops on sandy plain"
3150_2605,3611,Modderfontein,2017-12-15 23:13:55 RC,2017/12/15, 23:13:55,RC,Buthidae,Uroplectes,triangulifer,4,"L. Prendini, 2017",South Africa,Eastern Cape Province,Tarkastad District,Farm Modderfontein on The Hoek 235,3126CC,31°51.724'S,26°09.644'E,-31.85020111,26.15017889,,,,,1234 m,15,12,2017,,,,L. Prendini & R. Christiaan,Tarkastad Montane Shrubland,Sub-Escarpment Grassland Bioregion,"Nama Karoo on rocky dolerite ridges/koppies intersected by dry riverbed, many loose and embedded dolerite stones, fairly wooded, especially along riverbed, leading to open sandy plain with low sandstone outcrops","night, UV light detection","warm, moonless night with light breeze (dropped later)","specimens common, sitting/walking on ground, wood and dead/fallen trees along riverbed"
3150_2605,3611,Modderfontein,2017-12-15 23:13:55 RC,2017/12/15, 23:13:55,RC,Hormuridae,Hadogenes,trichiurus,1,"L. Prendini, 2017",South Africa,Eastern Cape Province,Tarkastad District,Farm Modderfontein on The Hoek 235,3126CC,31°51.724'S,26°09.644'E,-31.85020111,26.15017889,,,,,1234 m,15,12,2017,,,,L. Prendini & R. Christiaan,Tarkastad Montane Shrubland,Sub-Escarpment Grassland Bioregion,"Nama Karoo on rocky dolerite ridges/koppies intersected by dry riverbed, many loose and embedded dolerite stones, fairly wooded, especially along riverbed, leading to open sandy plain with low sandstone outcrops","day, rock-rolling; night, UV light detection","warm, moonless night with light breeze (dropped later)","1 juvenile in rock crevice during daytime, rest taken from rock crevices or under dolerite rocks on bedrock with UV light detection"
3145_2430,3727,Doornberg,2017-12-17 18:46:12 LP,2017/12/17, 18:46:12,LP,Buthidae,Parabuthus,planicauda,4,"L. Prendini, 2017",South Africa,Eastern Cape Province,Graaff-Reinet District,Farm Doornberg 53,3124DC,31°49.421'S,24°29.471'E,-31.81678361,24.48346417,,,,,1520 m,17,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/renosterveld transition on rocky granite hills on summit of Sneeuberg, many loose and embedded stones and granite outcrops, some exposed sandstone in places, Elytropappus rhinocerotis dominant bush, moderate to thick grass layer in places","day, rock-rolling",,under sandstone
3145_2430,3727,Doornberg,2017-12-17 18:46:12 LP,2017/12/17, 18:46:12,LP,Hormuridae,Hadogenes,trichiurus,8,"L. Prendini, 2017",South Africa,Eastern Cape Province,Graaff-Reinet District,Farm Doornberg 53,3124DC,31°49.421'S,24°29.471'E,-31.81678361,24.48346417,,,,,1520 m,17,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/renosterveld transition on rocky granite hills on summit of Sneeuberg, many loose and embedded stones and granite outcrops, some exposed sandstone in places, Elytropappus rhinocerotis dominant bush, moderate to thick grass layer in places","day, rock-rolling",,fairly common in crevices in granite
3145_2430,3727,Doornberg,2017-12-17 18:46:12 LP,2017/12/17, 18:46:12,LP,Scorpionidae,Opistophthalmus,austeroides,1,"L. Prendini, 2017",South Africa,Eastern Cape Province,Graaff-Reinet District,Farm Doornberg 53,3124DC,31°49.421'S,24°29.471'E,-31.81678361,24.48346417,,,,,1520 m,17,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/renosterveld transition on rocky granite hills on summit of Sneeuberg, many loose and embedded stones and granite outcrops, some exposed sandstone in places, Elytropappus rhinocerotis dominant bush, moderate to thick grass layer in places","day, rock-rolling",,in shallow burrow under stone
3145_2430,3727,Doornberg,2017-12-17 18:47:27 RC,2017/12/17, 18:47:27,RC,Buthidae,Parabuthus,planicauda,3,"L. Prendini, 2017",South Africa,Eastern Cape Province,Graaff-Reinet District,Farm Doornberg 53,3124DC,31°49.421'S,24°29.471'E,-31.81678361,24.48346417,,,,,1520 m,17,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/renosterveld transition on rocky granite hills on summit of Sneeuberg, many loose and embedded stones and granite outcrops, some exposed sandstone in places, Elytropappus rhinocerotis dominant bush, moderate to thick grass layer in places","day, rock-rolling",,under sandstone
3145_2430,3727,Doornberg,2017-12-17 18:47:27 RC,2017/12/17, 18:47:27,RC,Hormuridae,Hadogenes,trichiurus,4,"L. Prendini, 2017",South Africa,Eastern Cape Province,Graaff-Reinet District,Farm Doornberg 53,3124DC,31°49.421'S,24°29.471'E,-31.81678361,24.48346417,,,,,1520 m,17,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo/renosterveld transition on rocky granite hills on summit of Sneeuberg, many loose and embedded stones and granite outcrops, some exposed sandstone in places, Elytropappus rhinocerotis dominant bush, moderate to thick grass layer in places","day, rock-rolling",,fairly common in crevices in granite
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 19:18:33 LP,2017/12/11, 19:18:33,LP,Buthidae,Uroplectes,triangulifer,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","one specimen under stone in daytime, several sitting/walking on ground or sitting on bushes, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 19:18:33 LP,2017/12/11, 19:18:33,LP,Scorpionidae,Opistophthalmus,austerus,24,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","specimens moderately common in shallow burrows/scrapes under stones in daytime, few doorkeeping at burrow entrances under stones, one male sitting on ground in open, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 19:26:51 RC,2017/12/11, 19:26:51,RC,Scorpionidae,Opistophthalmus,austerus,13,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","specimens moderately common in shallow burrows/scrapes under stones in daytime, few doorkeeping at burrow entrances under stones, one male sitting on ground in open, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:48:04 RC,2017/12/11, 21:48:04,RC,Buthidae,Parabuthus,capensis,2,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","night, UV light detection","cold, windy, moonless night","specimens uncommon, walking on ground"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:48:04 RC,2017/12/11, 21:48:04,RC,Buthidae,Uroplectes,gracilior,14,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","night, UV light detection","cold, windy, moonless night","specimens common, sitting/walking on ground/bushes"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:48:04 RC,2017/12/11, 21:48:04,RC,Buthidae,Uroplectes,triangulifer,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","one specimen under stone in daytime, several sitting/walking on ground or sitting on bushes, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:48:04 RC,2017/12/11, 21:48:04,RC,Scorpionidae,Opistophthalmus,austerus,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","specimens moderately common in shallow burrows/scrapes under stones in daytime, few doorkeeping at burrow entrances under stones, one male sitting on ground in open, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:49:29 LP,2017/12/11, 21:49:29,LP,Buthidae,Uroplectes,gracilior,40,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","night, UV light detection","cold, windy, moonless night","specimens common, sitting/walking on ground/bushes"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:49:29 LP,2017/12/11, 21:49:29,LP,Buthidae,Uroplectes,triangulifer,6,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","one specimen under stone in daytime, several sitting/walking on ground or sitting on bushes, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",2017-12-11 21:49:29 LP,2017/12/11, 21:49:29,LP,Scorpionidae,Opistophthalmus,austerus,3,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.203'S,23°57.760'E,-31.486733,23.962653,,,,,1465 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on rocky granite hills/koppies intersected by dry riverbed and gently sloping, coarse granitic sandy-loam plains, with many loose and embedded stones and large rock outcrops, scattered bushes and moderate grass layer","day, rock-rolling; night, UV light detection","cold, windy, moonless night","specimens moderately common in shallow burrows/scrapes under stones in daytime, few doorkeeping at burrow entrances under stones, one male sitting on ground in open, with UV light detection"
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",,,,,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 81,3123BD,31°29.176'S,23°57.213'E,-31.48338222,23.95005917,,,,,1457 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on gently sloping, sandy plain, scattered A. karoo trees, smaller bushes and moderate grass layer on coarse sandy-loam","night, UV light detection","cold, windy, moonless night",specimen walking on ground
3130_2355,4143,"Rockdale, Kanonkrans, Driehoekfontein",,,,,Buthidae,Parabuthus,capensis,1,"L. Prendini, 2017",South Africa,Northern Cape Province,Richmond District,Farm Liebeck's Fontein 82,3123BD,31°29.203'S,23°57.753'E,-31.48338972,23.95020917,,,,,1453 m,11,12,2017,,,,L. Prendini & R. Christiaan,Eastern Upper Karoo,Upper Karoo Bioregion,"Nama Karoo on flat plain intersected by dry riverbed, moderate bush layer, sparse grass, scattered A. karoo trees on compacted sandy to chalky loam","night, UV light detection","cold, slightly windy, moonless night",specimen in burrow
